,x,z,spin_rate,release_velo,release_x,release_y,release_z,pfx_x,pfx_z,extension,ump,catcherid,ball_count,strike_count,baserunner_count,out_count,baserunner_on_first,baserunner_on_second,baserunner_on_third,pitch_type_CB,pitch_type_CH,pitch_type_CT,pitch_type_FF,pitch_type_SL
544,-5.340749538,45.42200237,2448.084856,93.88107276,-3.51,54.41,5.27,-8.35,6.17,6.093999999999999,56,6,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,-20.01589347,28.20033204,2360.8055219999997,91.41174207,-3.74,54.62,5.26,-8.29,8.48,5.881,53,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
546,14.70080795,9.603317873,2500.671671,85.25131379,-3.56,54.5,5.14,0.41,4.06,5.997999999999999,48,6,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
547,5.614633836,7.142518427000001,1815.4200030000002,86.03979187,-3.48,54.3,5.23,-10.41,1.46,6.197,16,1,1,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
548,19.67946118,43.17533825,2530.1151640000003,94.78893122,-3.37,54.66,5.58,-7.6,7.76,5.841,24,1,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
549,9.145301545,38.07888547,2400.75306,94.71989909999999,-3.45,54.57,5.35,-8.65,7.53,5.934,49,6,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
550,-20.05392984,13.93310532,1372.2786820000001,84.42002822,-3.62,54.28,5.04,-7.08,-1.64,6.222,14,1,0,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
551,-6.310893422,32.07766875,2629.5989010000003,79.67952479,-3.35,54.92,5.56,4.23,-3.34,5.577000000000001,2,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
552,10.93181339,26.90112992,2542.3570050000003,95.18933484,-3.56,54.31,4.99,-9.88,7.75,6.187,9,6,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
553,-2.042280855,2.4588061740000002,1534.054233,84.55010646,-3.4,54.31,5.54,-10.08,-0.59,6.188,39,6,1,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
554,0.286589268,-5.831553812,2790.69398,77.92031747,-3.26,54.85,5.43,4.6,-1.56,5.647,53,1,2,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
555,13.72740204,16.22204204,2554.533265,87.01928303,-3.62,54.54,4.91,-0.17,1.27,5.956,2,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
556,-6.550727141,44.14485456,2502.854736,89.81266445,-3.59,54.68,5.1,-1.45,3.92,5.816,14,1,0,0,2,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
557,1.715276236,22.15364781,1600.986592,85.75897476,-3.44,54.75,5.26,-10.15,1.85,5.745,37,1,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
558,-15.76884544,38.49649471,1726.4271219999998,86.0532199,-3.43,54.27,5.32,-10.1,2.09,6.229,28,6,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
559,-18.70911252,27.31363054,2485.0047649999997,96.50827601,-3.44,54.78,5.28,-6.93,8.15,5.724,23,1,3,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
560,-19.89565725,40.11691282,2430.240168,95.09038327,-3.44,54.65,5.45,-8.77,7.63,5.85,13,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
561,9.116838778,31.58513305,2385.451577,93.99134291,-3.29,54.64,5.42,-7.79,10.66,5.858,40,1,0,0,2,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
562,18.83048536,22.3191193,2548.412068,95.33079583,-3.27,54.52,5.86,-8.77,9.99,5.983,33,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
563,2.721298075,25.22386607,2499.9581550000003,94.59881531,-3.76,54.97,5.19,-8.37,7.18,5.532,46,1,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
564,6.480480097,21.89982065,2243.090862,88.71845365,-3.6,54.62,4.91,-0.3,4.38,5.882999999999999,14,1,0,0,2,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
565,-1.093497741,30.64954506,2289.349468,85.82920595,-3.55,54.69,5.08,1.41,0.96,5.813,37,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
566,-13.53795263,5.423072317000001,2606.9651910000002,76.25937409999999,-3.34,54.77,5.31,4.42,-4.66,5.73,37,1,0,0,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
567,4.991757723,10.95305891,2475.013775,86.32004427,-3.57,54.59,5.19,0.56,3.85,5.912999999999999,40,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
568,4.594427167,19.30799236,2664.952312,93.84065605,-3.42,54.89,5.46,-10.59,9.48,5.61,24,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
569,5.377155711,13.05546214,1707.2982329999998,85.15827762,-3.57,54.26,5.17,-10.22,2.11,6.239,3,6,2,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
570,-17.41188269,39.47710513,2509.689046,97.52998075,-3.48,54.58,5.12,-5.19,6.53,5.92,33,6,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
571,7.31985251,17.56645095,1496.907592,83.03223577,-3.52,54.05,5.08,-9.76,1.76,6.445,2,1,2,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
572,-7.211191467999999,15.90999127,2339.035189,85.80225515,-3.57,54.69,5.02,0.91,0.77,5.811,20,6,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
573,-16.05599033,27.03518462,2448.944753,96.23648615,-3.44,54.84,5.35,-8.45,8.51,5.664,57,1,0,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
574,-6.610369205,16.25150502,2519.8132579999997,95.02914569,-3.46,54.6,5.33,-8.2,7.4,5.898,40,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
575,-5.449427715,14.09716183,2540.669147,84.7298665,-3.52,54.43,4.97,2.48,-0.2,6.072,28,6,2,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
576,12.75502646,25.85876081,2419.1630210000003,94.46720672,-3.36,54.17,5.26,-9.31,8.33,6.332999999999999,56,6,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
577,12.45534711,26.341860399999998,2497.813534,94.19922284,-3.6,54.53,5.26,-8.3,8.13,5.966,16,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
578,15.94588985,17.41218685,2432.797476,84.78137937,-3.61,54.41,4.98,-0.33,0.76,6.087999999999999,13,1,2,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
579,16.60973948,19.46739075,2546.9018140000003,94.05116593,-3.46,54.62,5.3,-8.18,8.52,5.8839999999999995,16,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
580,1.462681374,33.22681033,2378.89676,84.77793323,-3.55,54.5,5.15,1.45,0.46,6.002999999999999,39,6,0,0,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
581,11.44630738,33.81397122,2537.620187,95.0999584,-3.71,54.89,5.01,-5.85,8.23,5.606,16,1,2,1,2,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
582,6.372044262,40.97920898,2491.195368,95.62897165,-3.48,54.68,5.25,-8.39,9.06,5.818,14,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
583,-4.523330475,19.354341199999997,2767.362892,78.34769086,-3.3,54.91,5.38,3.61,-2.41,5.593999999999999,57,1,2,1,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
584,9.853007581,17.78293726,2581.207436,97.06026087,-3.12,54.45,5.44,-8.48,8.3,6.051,50,6,3,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
585,-10.08007332,40.49913668,2620.341511,94.5065781,-3.62,54.52,5.28,-9.74,7.75,5.982,23,1,0,1,2,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
586,-3.203777656,2.496815051,1410.326241,82.76778004,-3.53,54.66,5.21,-8.26,1.01,5.84,3,6,0,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
587,-9.278503911,32.16233553,2324.0791489999997,84.13055192,-3.68,54.64,5.09,0.81,-0.39,5.8629999999999995,3,6,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
588,16.64266195,6.047274891,2503.2829079999997,86.07961941,-3.82,54.51,5.11,0.35,2.05,5.987,51,1,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
589,12.20329555,11.904028199999999,2643.978368,78.88953433,-3.49,54.78,5.4,3.39,-4.16,5.723,24,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
590,-11.49397642,41.61733153,2502.1404039999998,91.31015029,-3.6,54.56,5.23,-2.25,5.93,5.945,2,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
591,14.48371867,25.71322275,2552.6897289999997,95.0476296,-3.53,54.2,5.08,-7.97,8.1,6.2989999999999995,6,1,0,0,2,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
592,14.62787042,25.34780025,2544.1941269999998,84.98652432,-3.59,54.6,5.26,1.1,0.43,5.899,37,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
593,8.84344144,25.47627484,2507.387002,94.50888268,-3.27,54.22,5.41,-7.42,9.33,6.2829999999999995,42,1,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
594,-2.400163161,29.39774821,2682.798308,81.18015994,-3.45,54.78,5.45,3.19,-2.16,5.718,24,1,2,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
595,-4.92129069,30.61103263,2350.419915,84.66909059999999,-3.64,54.34,5.28,3.25,0.94,6.162999999999999,39,6,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
596,3.214551883,36.69592915,2472.213464,94.74703205,-3.38,54.57,5.36,-6.9,7.77,5.93,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
597,-12.16988449,40.84765722,2550.7306510000003,94.61315397,-3.46,54.74,5.67,-10.13,7.78,5.76,13,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
598,14.99897837,31.03180994,2312.7571190000003,85.58841777,-3.51,54.31,5.21,-0.23,2.37,6.192,42,1,0,1,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
599,-8.568632702,36.27720173,2531.448562,92.10814567,-3.38,55.03,5.57,-8.46,9.2,5.468,13,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
600,-24.03546347,50.3989799,2327.5471190000003,94.33271649,-3.54,54.48,5.27,-7.63,6.49,6.016,54,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
601,9.803753548,35.59129443,2578.5418019999997,96.61191821,-3.57,54.44,5.09,-5.06,8.94,6.062,28,6,0,0,2,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
602,-3.215729531,25.32989705,2783.085278,78.547384,-3.43,55.12,5.56,4.97,-3.4,5.382000000000001,16,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
603,6.840162844,10.48513677,2572.293426,80.72028998,-3.29,54.73,5.42,3.13,-2.07,5.765,37,1,2,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
604,-8.495008939,24.46588345,2795.380925,81.35956302,-3.3,54.75,5.41,6.01,-4.24,5.752000000000001,44,1,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
605,-16.0307796,43.886577700000004,2421.041318,93.72972468,-3.5,54.07,5.37,-6.26,9.59,6.425,4,6,2,1,2,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
606,3.036497285,32.65257152,2748.136646,78.35823341,-3.25,55.01,5.44,7.55,-2.68,5.4879999999999995,7,6,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
607,-19.47566533,33.1412659,2490.097385,95.36135608,-3.53,54.49,5.35,-6.3,8.19,6.007999999999999,51,1,1,1,2,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
608,16.77609531,36.57517268,2457.934626,94.38322629999999,-3.34,54.85,5.31,-6.56,7.51,5.647,33,6,0,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
609,0.349454225,26.82057863,2440.682334,92.63939276,-3.67,54.58,5.3,-8.96,8.8,5.917000000000001,16,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
610,5.219115999,25.41353928,2545.058684,93.53093994,-3.53,54.67,5.51,-9.48,9.56,5.831,33,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
611,5.16033747,24.66022518,2202.408719,93.74922965,-3.5,54.56,5.13,-5.61,7.54,5.942,33,6,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
612,21.10997683,14.8423668,2478.283995,83.67016026,-3.67,54.4,4.89,0.99,3.05,6.102,9,6,2,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
613,-4.173865479,16.93113777,2390.629475,84.48201558,-3.66,54.64,5.06,0.97,0.08,5.861000000000001,14,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
614,5.677787287999999,53.21954167,2538.528709,93.73217839,-3.56,54.79,5.55,-8.06,7.77,5.712000000000001,24,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
615,8.053282056,20.85703986,2610.751972,95.23220735,-3.35,54.66,5.44,-8.91,9.04,5.845,40,1,2,2,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
616,6.455929195,38.24379814,2548.7528260000004,97.75172357,-3.38,54.29,5.09,-6.58,8.51,6.211,8,1,1,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
617,6.169931547000001,41.06360074,2452.225629,94.79213886,-3.49,54.19,5.1,-8.14,7.65,6.313,2,1,0,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
618,-19.35628583,24.87486884,2447.93021,95.24052815,-3.54,54.44,5.28,-7.98,7.96,6.056,40,1,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
619,3.5265801530000003,16.64426314,1710.7332420000002,84.16007844,-3.52,54.37,4.96,-11.41,0.99,6.1339999999999995,9,6,2,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
620,-23.006035999999998,38.10223615,2460.190125,96.00849775,-3.59,54.8,5.05,-8.13,6.56,5.7010000000000005,21,6,0,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
621,-7.594155582999999,15.84908878,2386.6933670000003,87.1574123,-3.68,54.64,5.17,-0.75,1.53,5.8629999999999995,21,6,1,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
622,13.02057988,25.61770753,2474.956869,94.56179809999999,-3.39,54.44,5.58,-10.09,8.59,6.056,24,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
623,-3.0137063669999997,9.875227325,1464.640974,81.79151969,-3.49,54.76,5.35,-9.73,1.16,5.7410000000000005,4,6,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
624,8.328211873999999,34.71700167,2419.638735,95.63320213,-3.66,54.4,5.0,-7.66,7.92,6.104,56,6,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
625,13.57097737,27.65859589,2676.489788,95.01213224,-3.64,54.77,5.08,-7.55,8.92,5.733,16,1,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
626,2.702431996,31.69125791,2256.338159,94.82015509,-3.52,54.72,5.41,-7.3,8.38,5.776,57,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
627,7.835152129,24.02329439,2633.145404,94.8685825,-3.37,53.95,4.96,-8.82,8.41,6.555,20,6,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
628,-5.724259716000001,38.64194735,2451.55911,86.92137664,-3.83,54.69,5.38,-0.42,1.58,5.807,46,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
629,9.285048398999999,29.90565383,2693.233007,96.95220063,-3.53,54.14,5.26,-8.38,8.6,6.361000000000001,6,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
630,8.891874013999999,36.66926562,2522.068605,95.72901377,-3.54,54.62,5.21,-8.14,7.27,5.88,21,6,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
631,10.7758933,30.84989793,2682.708891,77.93109198,-3.36,54.46,5.49,4.08,-3.05,6.0360000000000005,2,1,0,0,2,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
632,14.82169852,21.21501846,2476.5065670000004,94.00883642,-3.47,54.51,5.44,-9.48,8.71,5.9879999999999995,40,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
633,6.156376677999999,36.00128646,2455.714089,93.93040288,-3.4,55.11,5.71,-8.06,9.18,5.386,40,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
634,-16.5595396,40.91974248,2447.074848,94.99191968,-3.41,54.72,5.46,-6.18,7.71,5.777,4,6,3,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
635,-0.47922814700000005,15.62532354,2708.87378,94.88888167,-3.43,54.5,5.3,-8.87,8.43,6.005,32,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
636,9.361198532000001,14.89137686,2525.334946,95.81970987,-3.37,54.59,5.71,-9.84,10.05,5.914,33,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
637,-8.052185169,42.17962464,2508.893231,94.86966802,-3.5,54.5,5.05,-6.16,7.88,6.0,28,6,0,0,2,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
638,-8.099743828,26.68684656,2581.7860600000004,96.72031393,-3.35,54.09,5.24,-6.46,9.15,6.412000000000001,32,1,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
639,2.060770798,8.938822111,1570.065073,85.31645588,-3.48,54.48,5.28,-9.29,2.6,6.016,23,1,1,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
640,-8.065401727000001,21.87433989,2294.8674170000004,85.50012650000001,-3.51,54.69,4.98,1.14,1.44,5.813,37,1,3,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
641,-4.235004898,-2.06209862,1394.253457,83.05129452,-3.63,54.44,5.05,-8.57,-0.16,6.065,3,6,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
642,-2.556830314,26.32802081,2295.109915,86.68746448,-3.65,54.74,5.02,1.57,0.47,5.765,13,1,1,1,3,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
643,-2.124110504,35.48425693,2326.491202,84.07874693,-3.53,54.73,5.23,0.79,0.75,5.774,3,6,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
644,-7.10307381,37.48796134,2539.919019,86.68773549,-3.51,54.72,5.36,-0.04,1.01,5.78,32,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
645,-19.20986256,40.14271792,2472.1309899999997,95.35742198,-3.55,54.5,5.04,-7.61,7.38,6.001,7,6,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
646,9.047032341,33.21605486,2558.6838829999997,93.34917865,-3.71,54.48,5.17,-7.54,9.06,6.024,48,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
647,16.84913015,7.465105599,2523.322362,86.85894922,-3.43,54.07,5.23,2.55,-0.83,6.431,42,1,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
648,4.463595439,40.71826451,2562.911471,93.01862236,-3.75,54.39,5.09,-8.95,6.02,6.114,49,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
649,-13.81341051,20.70202047,2500.6109300000003,88.1596936,-3.8,54.74,4.98,0.77,2.38,5.763,57,1,0,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
650,12.42861252,27.41948848,2415.200435,85.97249237,-3.67,54.74,5.06,0.95,0.54,5.763999999999999,24,1,2,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
651,19.83351413,28.82639702,2577.768167,94.42946132,-3.44,54.85,5.22,-8.68,7.94,5.652,20,6,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
652,-13.42884655,26.67530016,2780.437672,80.96719844,-3.44,54.86,5.47,4.13,-3.47,5.644,23,1,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
653,16.66776005,9.602841556,2294.968255,84.8406553,-3.4,54.35,5.06,1.76,0.2,6.15,50,6,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
654,19.42954364,13.94500307,2584.727985,93.89224783,-3.56,54.32,5.1,-2.03,6.77,6.178999999999999,54,1,3,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
655,4.716834747,29.98791995,2324.824912,95.12882166,-3.34,54.96,5.36,-7.1,8.4,5.5360000000000005,13,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
656,-5.366137939,52.36831432,2384.4229100000002,94.3900354,-3.49,54.52,5.37,-9.26,7.06,5.98,46,1,0,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
657,4.908217733,28.88226536,2487.233483,93.92103857,-3.37,54.7,5.44,-8.15,7.9,5.7989999999999995,53,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
658,-5.305639555,9.972648051,1503.262782,83.70090649999999,-3.34,54.5,5.36,-9.21,5.02,5.997999999999999,33,1,1,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
659,-11.73402367,34.66896403,2434.137245,94.33886446,-3.34,54.63,5.28,-8.51,7.85,5.872999999999999,13,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
660,-19.63131698,31.80010125,2647.667099,94.83966723,-3.54,54.3,5.34,-8.78,8.13,6.2,42,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
661,-5.833144855,31.21331248,2649.763937,81.07982990000001,-3.43,54.72,5.47,5.53,-3.09,5.784,32,1,1,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
662,2.1992182319999998,40.03019226,2342.2664800000002,85.95375298,-3.71,54.3,5.16,1.86,0.11,6.1979999999999995,51,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
663,14.68570023,48.14108798,2482.129652,89.02917743,-3.38,54.62,5.29,-1.0,1.68,5.885,6,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
664,8.279504237000001,39.71026048,2529.944003,94.67084394,-3.38,54.48,5.42,-7.23,9.22,6.024,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
665,-5.3165309480000005,28.95486172,2302.022516,94.19857547,-3.45,54.38,5.31,-6.57,7.55,6.122999999999999,39,6,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
666,-21.25129138,37.94579091,2509.771212,93.52881571,-3.4,54.79,5.16,-9.55,9.25,5.706,7,6,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
667,-17.6040199,27.16403644,1426.492682,83.92119626,-3.48,54.51,5.41,-7.77,0.63,5.989,39,6,2,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
668,0.764703185,26.29382911,2429.397019,83.03124123,-3.53,54.51,5.06,2.99,-0.76,5.9879999999999995,50,6,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
669,-21.44559403,37.16536931,2390.457574,86.26975315,-3.53,54.58,4.97,2.47,-1.12,5.92,8,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
670,-4.621654695,26.31246621,2321.382607,86.58804815,-3.71,54.76,5.15,1.94,1.79,5.736000000000001,33,6,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
671,2.930453458,24.78111561,2450.707865,94.06173555,-3.57,54.35,5.02,-8.58,7.64,6.148,9,6,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
672,24.02280192,21.31228845,2558.057645,94.76278314,-3.42,54.68,5.07,-7.36,9.79,5.816,57,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
673,10.94370595,21.43231017,2504.802098,94.67212527,-3.64,54.56,4.96,-9.68,8.01,5.941,3,6,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
674,7.406792589,22.2249579,2757.6935,78.99882576,-3.33,54.72,5.5,5.22,-2.98,5.775,33,1,0,0,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
675,1.129394345,23.89131133,2737.807975,77.78321991,-3.49,54.75,5.61,4.68,-4.9,5.751,39,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
676,-5.1004621,24.45504582,2468.004652,85.64040658,-3.6,54.68,5.29,0.9,1.15,5.821000000000001,32,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
677,20.64000639,6.549428032000001,1435.217073,82.07120269,-3.37,54.98,5.48,-9.34,1.51,5.519,13,1,1,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
678,6.599691839,19.10302404,2492.272219,86.34720706,-3.61,54.63,5.11,0.22,0.97,5.869,23,1,1,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
679,1.067852777,19.67745633,1395.856489,83.70269446,-3.55,54.5,5.04,-8.47,2.59,5.999,49,6,2,2,2,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
680,10.34447115,19.12636403,2489.8027420000003,94.34684563,-3.31,54.82,5.67,-7.41,10.01,5.682,40,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
681,-15.12245647,29.37723927,2756.973503,80.58076324,-3.26,54.69,5.6,5.58,-1.68,5.812,32,1,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
682,0.6731516740000001,25.765666,2755.170768,79.35062718,-3.32,54.97,5.54,5.56,-3.44,5.534,37,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
683,29.60256139,16.08958022,2408.913939,89.56845074,-3.44,54.82,5.42,-0.7,4.25,5.675,53,1,2,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
