,x,z,spin_rate,release_velo,pitch_type,bats,release_x,release_y,release_z,pfx_x,pfx_z,extension,throws,pitch_result,ump,pitcherid,catcherid,all_star,ball_count,strike_count,baserunner_count,out_count
3081,-11.21792556,53.78085325,2339.8862289999997,96.17935219,FF,R,-0.97,53.61,5.67,-3.83,9.85,6.893,R,ball,11,3,4,after,1,2,1,0
3082,14.12156866,25.82254954,2419.636662,95.97043342,FF,R,-0.99,53.73,5.74,-4.41,10.17,6.773,R,ball,11,3,4,after,0,0,1,2
3083,13.10704995,38.35051253,2410.114591,91.83233222,SL,L,-1.07,53.87,5.72,1.71,4.47,6.627999999999999,R,ball,11,3,4,after,0,0,2,2
3084,10.37873162,38.36267655,2318.315528,91.33007775,SL,L,-1.03,53.8,5.7,1.25,3.81,6.702999999999999,R,called_strike,11,3,4,after,1,1,2,2
3085,22.80041192,26.89208164,2409.579366,91.05287625,SL,L,-0.92,53.76,5.71,1.61,3.48,6.742000000000001,R,ball,11,3,4,after,1,1,2,2
3086,8.411641207,16.13824029,1729.542195,87.51946002,CH,L,-0.89,53.42,5.66,-9.14,4.34,7.075,R,ball,11,3,4,after,2,1,2,2
3087,18.8283402,14.65327162,2438.842428,91.58003368,SL,R,-1.08,54.0,5.79,0.74,6.78,6.496,R,ball,11,3,4,after,0,0,0,0
3088,8.541894895,15.85239724,2514.711969,91.37126246,SL,R,-1.07,54.09,5.78,0.75,6.24,6.4079999999999995,R,ball,11,3,4,after,1,1,0,0
3089,14.02768656,19.94440972,2451.480434,92.19950009,SL,R,-1.21,54.05,5.72,0.88,5.56,6.447,R,ball,11,3,4,after,0,0,0,1
3090,5.625410542999999,19.86104805,2431.886156,97.01907759999999,FF,R,-1.09,53.8,5.62,-6.17,9.9,6.6979999999999995,R,called_strike,11,3,4,after,1,1,0,1
3091,20.69844407,20.09990046,2554.716775,92.07980753,SL,L,-1.16,54.06,5.7,0.42,6.16,6.437,R,ball,11,3,4,after,0,0,0,2
3092,9.152652487000001,29.05109668,2385.580422,91.55963951,CH,R,-0.96,53.77,5.67,-1.73,6.29,6.728,R,called_strike,11,3,4,after,0,1,1,2
3093,1.5146273940000001,18.67383826,2364.023103,96.49816204,FF,R,-1.03,53.27,5.65,-3.13,10.82,7.235,R,called_strike,28,3,10,after,0,1,0,0
3094,-4.309979216,9.973744256,1675.832853,91.20017324,CH,L,-1.08,53.19,5.57,-7.19,5.77,7.314,R,ball,28,3,10,after,0,1,1,0
3095,-2.076931697,52.83420161,2456.286372,96.64068485,FF,L,-1.14,53.61,5.66,-2.71,11.15,6.89,R,ball,28,3,10,after,1,1,1,0
3096,19.41447091,14.42607712,2419.644154,91.74129702,SL,L,-1.05,53.5,5.67,0.41,3.48,7.002000000000001,R,ball,28,3,10,after,2,2,1,0
3097,5.674642917999999,35.41243727,2293.9461899999997,91.31902109999999,SL,R,-1.13,53.72,5.76,1.7,4.89,6.7829999999999995,R,called_strike,28,3,10,after,0,0,1,1
3098,6.454702782000001,24.99664157,2391.323613,96.74799725,FF,R,-1.09,53.6,5.77,-5.62,10.99,6.899,R,called_strike,28,3,10,after,0,1,1,1
3099,14.90301079,13.8843228,2399.0414539999997,97.31926334,FF,R,-1.01,53.61,5.74,-5.03,10.23,6.894,R,ball,28,3,10,after,0,2,1,1
3100,18.32543615,30.98383709,2365.895889,92.34983455,SL,R,-0.92,53.43,5.71,0.77,4.67,7.066,R,ball,28,3,10,after,1,2,1,1
3101,-0.263656518,29.63811101,2329.5607010000003,96.43244389,FF,R,-1.05,53.11,5.65,-4.69,9.47,7.385,R,called_strike,28,3,10,after,0,0,1,0
3102,-11.91451049,21.86463495,2329.81488,96.31779119,FF,R,-1.04,53.39,5.77,-4.7,10.39,7.11,R,ball,28,3,10,after,0,1,1,0
3103,15.55361993,14.73635799,2477.797077,92.27840588,SL,R,-1.02,53.71,5.82,0.31,4.95,6.792000000000001,R,ball,28,3,10,after,0,0,1,2
3104,22.6439135,14.16210995,2488.039015,91.71756637,SL,R,-0.98,53.67,5.72,0.98,4.55,6.83,R,ball,28,3,10,after,1,1,1,2
3105,11.96479538,15.0483441,2426.177115,96.36931507,FF,R,-0.89,53.63,5.76,-5.26,10.23,6.872999999999999,R,ball,28,3,10,after,2,1,1,2
3106,13.96721129,30.02205487,2345.466293,92.74801137,SL,R,-0.92,53.74,5.8,-0.45,4.72,6.763,R,ball,28,3,10,after,3,1,1,2
3107,5.7485505439999995,40.8486637,2428.152491,90.85854728,SL,L,-1.08,53.78,5.75,0.13,3.65,6.718,R,ball,28,3,10,after,0,0,1,0
3108,2.543914493,50.24548196,2316.392207,96.91169764,FF,L,-1.05,53.44,5.82,-6.16,9.47,7.061,R,ball,28,3,10,after,1,1,1,0
3109,15.49173295,23.23259441,2303.3033100000002,92.67620601,SL,R,-1.05,53.73,5.72,-0.18,3.35,6.768,R,ball,28,3,10,after,0,1,1,1
3110,11.19773899,15.44346308,1632.7268199999999,89.36978591,CH,R,-1.02,53.65,5.78,-8.4,1.53,6.852,R,ball,28,3,10,after,0,1,0,0
3111,19.75016097,0.758788685,1899.963842,89.47709251,CH,R,-0.88,53.39,5.72,-8.42,1.28,7.114,R,ball,28,3,10,after,1,2,0,0
3112,10.30775155,19.92169583,2477.0774969999998,91.71205023,SL,R,-1.03,53.76,5.82,0.64,4.79,6.7379999999999995,R,called_strike,28,3,10,after,0,0,0,2
3113,13.85038124,7.60558031,2455.856191,92.57009205,SL,R,-1.1,53.79,5.8,1.0,5.89,6.709,R,ball,28,3,10,after,0,1,0,2
3114,8.939448232,27.46798514,2397.682989,98.07051059999999,FF,R,-0.96,53.77,5.66,-4.71,8.65,6.73,R,called_strike,28,3,10,after,1,2,0,2
3115,9.840620152,18.99583768,2331.263868,95.56203672,FF,R,-1.03,53.83,5.73,-4.74,9.97,6.667000000000001,R,called_strike,28,3,10,after,0,0,0,0
3116,15.31490015,14.96402685,2256.9648899999997,95.29656689,FF,R,-1.06,53.78,5.74,-3.33,9.44,6.716,R,ball,28,3,10,after,0,1,0,0
3117,-4.548924911,40.69188192,1531.699157,87.73938235,CH,R,-0.88,53.46,5.75,-6.32,2.29,7.037999999999999,R,called_strike,28,3,10,after,0,0,0,2
3118,8.625747121,20.80544717,1671.18265,89.78020198,CH,R,-0.96,53.55,5.69,-7.54,2.4,6.954,R,called_strike,28,3,10,after,0,1,0,2
3119,11.01845626,30.8741005,2350.9576309999998,95.56062789,FF,L,-1.24,53.48,5.66,-4.56,7.95,7.024,R,called_strike,28,3,10,after,0,1,0,0
3120,-3.3363056939999995,15.13390835,1771.4180399999998,90.02911352,CH,L,-1.12,53.77,5.74,-7.23,1.53,6.734,R,ball,28,3,10,after,0,2,0,0
3121,11.025932800000001,30.48215994,2481.5708059999997,94.47895884,SL,R,-1.13,53.79,5.7,0.81,4.53,6.712999999999999,R,called_strike,28,3,10,after,0,0,0,0
3122,1.7521280590000001,34.34210499,2423.24402,97.41908388,FF,R,-1.1,53.81,5.73,-4.43,9.32,6.69,R,called_strike,28,3,10,after,0,0,0,1
3123,23.76912205,20.76197604,2534.0473629999997,94.11894111,SL,R,-1.04,53.86,5.72,0.47,4.81,6.64,R,ball,28,3,10,after,0,2,0,1
3124,23.796789999999998,29.2086838,2463.916825,93.69088845,SL,R,-1.09,53.8,5.71,0.78,4.97,6.6979999999999995,R,ball,28,3,10,after,0,0,0,2
3125,3.5764542039999996,7.790786575,1713.9342600000002,90.26674186,CH,R,-0.91,53.69,5.72,-8.51,4.05,6.813,R,ball,28,3,10,after,1,1,0,2
3126,7.320824836,31.02056997,2389.700609,91.8200071,SL,R,-1.16,53.62,5.66,2.19,4.66,6.882999999999999,R,called_strike,28,3,10,after,2,1,0,2
3127,15.22927257,40.83718185,2461.309309,91.59004359,SL,R,-1.02,53.78,5.69,2.6,4.63,6.722,R,ball,28,3,10,after,2,1,0,2
3128,14.66299694,2.7112038960000002,2415.811038,91.98161361,SL,R,-1.1,53.85,5.81,1.5,5.57,6.655,R,ball,28,3,10,after,0,0,0,1
3129,17.54231535,10.22580534,2308.089549,93.29969581,SL,R,-1.14,53.81,5.79,1.65,4.06,6.685,R,ball,28,3,10,after,1,1,0,1
3130,20.24341614,-3.000195525,1616.834195,90.7806282,CH,R,-0.69,53.26,5.71,-7.41,3.87,7.244,R,ball,28,3,10,after,2,2,0,1
3131,13.75080093,25.23760173,2135.928345,95.91027063,FF,R,-0.93,53.79,5.71,-4.61,10.12,6.709,R,ball,35,3,4,after,0,0,0,0
3132,-14.37640209,37.52540761,2290.359985,95.44005313,FF,R,-1.04,53.61,5.68,-5.08,9.31,6.893,R,ball,35,3,4,after,1,1,0,0
3133,-17.70035969,36.46961992,2328.751909,96.65916594,FF,L,-0.93,53.59,5.75,-5.43,10.01,6.909,R,ball,35,3,4,after,0,2,1,0
3134,4.631201803,19.79990752,2294.374527,95.86965617,FF,R,-0.86,53.63,5.75,-4.48,11.77,6.87,R,called_strike,35,3,4,after,0,0,1,1
3135,7.029215346,7.47512772,2355.2536210000003,92.21268602,SL,R,-0.84,53.71,5.62,0.18,5.05,6.785,R,ball,35,3,4,after,0,1,1,1
3136,-3.432401725,50.80738431,2325.978703,96.23185046,FF,L,-0.97,52.87,5.8,-2.64,9.83,7.629,R,ball,35,3,4,after,0,1,2,1
3137,-9.322388888999999,41.65095811,2388.459558,95.49949372,FF,L,-0.93,53.26,5.73,-4.41,9.86,7.2379999999999995,R,ball,35,3,4,after,1,1,2,1
3138,-9.240506021,44.98732253,1682.139852,89.28003421,CH,L,-0.96,53.61,5.71,-9.76,0.94,6.8870000000000005,R,ball,35,3,4,after,2,1,2,1
3139,-14.79252111,48.61317182,2228.461366,96.79836453,FF,L,-1.01,53.71,5.86,-4.39,9.32,6.792000000000001,R,ball,35,3,4,after,3,2,2,1
3140,0.252202304,43.9796021,2340.0937489999997,91.56872245,SL,L,-0.88,53.76,5.72,0.76,4.78,6.742999999999999,R,called_strike,35,3,4,after,0,0,3,1
3141,-1.824118195,45.63487477,1635.7743269999999,88.36195014,CH,L,-0.82,53.35,5.66,-9.18,2.2,7.145,R,ball,35,3,4,after,0,1,3,1
3142,0.899468038,24.229339899999996,2272.767393,97.85130263,FF,L,-0.93,53.52,5.64,-5.12,10.34,6.976,R,called_strike,35,3,4,after,1,2,3,1
3143,10.86250564,48.4211571,2355.380137,92.59047959,SL,L,-1.0,53.76,5.73,-0.04,3.85,6.736000000000001,R,ball,35,3,4,after,0,0,3,2
3144,17.30252958,34.22417266,2355.180372,92.28933608,SL,L,-0.9,53.73,5.7,1.31,3.75,6.769,R,ball,35,3,4,after,0,1,#VALUE!,
3145,17.33956412,18.51534989,2392.505652,91.28976732,SL,R,-0.87,53.6,5.69,1.05,6.22,6.897,R,ball,35,3,4,after,0,0,2,2
3146,6.5396808470000005,39.82484108,2292.276974,93.3899038,FF,R,-1.01,53.87,5.74,-7.04,10.86,6.632000000000001,R,called_strike,35,3,4,after,0,0,0,0
3147,12.40694928,30.59993626,2402.308422,91.04112641,SL,R,-1.06,53.93,5.66,0.0,5.84,6.566,R,ball,35,3,4,after,0,0,0,1
3148,1.899233206,27.01342434,2316.928673,94.78781756,FF,R,-0.92,53.68,5.59,-4.22,10.41,6.82,R,called_strike,35,3,4,after,1,1,0,1
3149,1.834672817,42.75597570000001,2213.6234879999997,91.40842392,SL,L,-1.16,53.94,5.68,-0.61,4.66,6.559,R,ball,35,3,4,after,0,0,0,2
3150,-6.1435205470000005,37.12515405,1469.325305,87.82793173,CH,L,-0.97,53.93,5.72,-7.38,5.0,6.567,R,called_strike,35,3,4,after,1,1,0,2
3151,-8.930168163,18.16743659,2263.016636,94.39900026,FF,L,-1.06,53.68,5.57,-6.16,9.04,6.821000000000001,R,ball,35,3,4,after,1,1,0,2
3152,12.58470111,33.45444111,2417.359208,91.33126207,SL,L,-1.03,54.0,5.68,0.16,5.04,6.504,R,called_strike,35,3,4,after,2,1,0,2
3153,0.444104315,48.10454681,2458.4055949999997,91.69043834,SL,L,-1.02,53.64,5.75,0.16,4.68,6.859,R,ball,35,3,4,after,2,2,0,2
3154,18.8052123,27.44154275,2154.447596,95.00084211,FF,R,-1.03,54.01,5.69,-5.16,8.34,6.492000000000001,R,ball,35,3,4,after,0,0,0,0
3155,5.304776007,38.70032097,2194.414095,95.36007858,FF,R,-1.02,53.92,5.67,-4.52,8.31,6.577000000000001,R,called_strike,35,3,4,after,1,1,0,0
3156,4.7159225,60.02355063,2187.557098,94.40923995,FF,R,-0.98,53.85,5.68,-3.78,8.88,6.646,R,ball,35,3,4,after,1,2,0,0
3157,2.197077139,29.14970829,1464.298371,88.18216754,CH,L,-0.8,53.59,5.61,-7.69,4.59,6.912000000000001,R,called_strike,35,3,4,after,0,0,1,0
3158,15.65069874,34.64306282,2388.309511,92.05728633,SL,L,-0.96,53.92,5.62,-0.97,5.31,6.582999999999999,R,ball,35,3,4,after,0,1,1,0
3159,13.78673222,40.96635556,2376.649976,91.56797432,SL,L,-1.09,53.9,5.65,0.03,4.72,6.6,R,ball,35,3,4,after,1,1,1,0
3160,-14.74849941,40.84753491,1564.73461,88.20268270000001,CH,L,-0.89,53.44,5.66,-10.4,2.77,7.063,R,ball,35,3,4,after,0,0,1,2
3161,-11.44674546,43.59528835,2388.963875,97.068391,FF,L,-1.06,53.41,5.7,-3.89,8.64,7.0889999999999995,R,ball,35,3,4,after,1,2,1,2
3162,5.171688793,14.43723719,1701.5550489999998,89.77912574,CH,L,-0.82,53.58,5.64,-8.8,3.21,6.9239999999999995,R,ball,35,3,4,after,2,2,1,2
3163,-7.329781777000001,40.89669942,1590.749761,87.89758672,CH,L,-0.95,53.72,5.7,-7.38,2.67,6.7829999999999995,R,called_strike,35,3,4,after,0,0,0,0
3164,10.26222961,22.52260612,1527.9961460000002,89.32255741,CH,L,-0.87,53.7,5.7,-6.79,1.58,6.8,R,ball,35,3,4,after,0,1,0,0
3165,-4.967995335,48.30310254,2199.677414,93.16828238,FF,L,-0.97,53.89,5.73,-2.37,9.06,6.607,R,ball,35,3,4,after,1,1,0,0
3166,-0.21735176399999998,42.23021167,2270.39141,90.25108605,SL,L,-1.08,53.91,5.67,-0.44,4.44,6.5889999999999995,R,called_strike,35,3,4,after,2,1,0,0
3167,4.5851359910000005,22.53404614,2256.278618,93.71908633,FF,R,-0.99,53.79,5.59,-3.17,9.93,6.709,R,called_strike,35,3,4,after,0,0,0,1
3168,11.44576693,38.73644418,2351.942323,90.52993508,SL,R,-1.04,53.75,5.67,-0.74,4.78,6.752999999999999,R,ball,35,3,4,after,0,1,0,1
3169,-0.68429424,3.621791645,1771.150541,88.33881858,CH,R,-0.95,53.51,5.73,-11.44,2.49,6.987,R,ball,35,3,4,after,1,2,0,1
3170,2.640565855,29.53158079,2363.89324,90.42815622,SL,R,-0.99,53.97,5.73,0.01,8.19,6.528,R,called_strike,35,3,4,after,0,0,0,2
3171,14.36670397,35.24214634,2377.1808760000004,95.64819606,FF,R,-0.98,53.7,5.59,-6.58,10.52,6.797999999999999,R,called_strike,35,3,4,after,0,2,0,2
3172,12.92477674,29.51715958,2136.590052,95.11020786,FF,R,-0.96,53.47,5.65,-4.73,8.37,7.027,R,ball,35,3,4,after,0,0,0,0
3173,10.90697182,32.26609387,2305.1284140000002,91.81714062,SL,R,-1.03,53.9,5.71,1.53,3.73,6.601,R,called_strike,35,3,4,after,1,1,0,0
3174,1.743309224,15.86435417,1619.556178,87.98719936,CH,R,-0.81,53.62,5.6,-7.79,0.06,6.8839999999999995,R,ball,35,3,4,after,1,2,0,0
3175,13.81236172,30.55116092,2509.121798,92.28146764,SL,R,-0.93,53.94,5.67,-0.37,4.82,6.56,R,ball,35,3,4,after,2,2,0,0
3176,-20.16937501,43.48609426,2279.449666,95.67194236,FF,L,-1.05,53.8,5.72,-4.56,9.59,6.702000000000001,R,ball,35,3,4,after,0,0,0,1
3177,-1.619784415,16.28302121,2340.5044789999997,91.38061535,SL,L,-1.14,53.95,5.71,-0.97,7.12,6.5520000000000005,R,ball,35,3,4,after,1,1,0,1
3178,4.618535279,16.65500272,1606.384872,89.01125324,CH,R,-0.81,53.49,5.62,-8.16,3.52,7.007000000000001,R,ball,35,3,4,after,0,0,0,2
3179,11.27898577,16.23555381,1676.704539,88.01001818,CH,R,-0.81,53.63,5.64,-8.77,2.01,6.865,R,ball,35,3,4,after,1,1,0,2
3180,9.308735808,24.71706843,2364.094125,92.53812927,SL,R,-1.0,53.97,5.67,-0.35,5.67,6.528,R,called_strike,35,3,4,after,2,1,0,2
3181,-1.7145879569999998,12.64778876,2383.99999,95.87225127,FF,L,-0.78,53.5,5.62,-5.14,10.6,7.002999999999999,R,ball,35,3,4,after,0,0,1,2
3182,10.58175784,21.81670765,2296.357551,97.85913765,FF,R,-1.01,53.26,5.66,-2.92,10.37,7.244,R,called_strike,13,3,10,after,0,0,0,0
3183,6.80433505,35.00638667,2408.632049,97.70716403,FF,R,-1.21,53.8,5.66,-5.25,9.98,6.702000000000001,R,called_strike,13,3,10,after,0,1,0,0
3184,4.2841035000000005,47.70078907,2458.040662,99.21070486,FF,R,-0.9,53.79,5.72,-4.5,9.5,6.707999999999999,R,ball,13,3,10,after,0,2,0,0
3185,7.403617777000001,49.03139668,2441.636632,97.38764816,FF,L,-1.08,53.44,5.68,-3.13,9.98,7.062,R,ball,13,3,10,after,0,0,0,1
3186,-8.289241842000001,37.90988857,2469.107448,98.52068862,FF,L,-1.1,53.55,5.68,-2.65,10.34,6.952999999999999,R,ball,13,3,10,after,0,1,0,2
3187,-12.68540209,31.06794023,2181.5009010000003,97.07884769,FT,R,-1.05,53.55,5.66,-7.3,7.18,6.95,R,ball,13,3,10,after,0,0,0,0
3188,7.29452642,55.80077409,2388.4808199999998,99.22966838,FF,R,-0.99,53.52,5.64,-3.51,9.09,6.976,R,ball,13,3,10,after,1,2,0,0
3189,11.57658133,35.20829303,2368.627497,98.04109145,FF,L,-0.91,53.6,5.63,-4.39,11.67,6.905,R,ball,13,3,10,after,0,0,1,0
3190,13.47612851,26.87027569,2444.860093,92.88984194,SL,R,-0.91,53.81,5.64,2.52,4.9,6.691,R,ball,13,3,10,after,0,2,1,1
3191,-3.925865827,19.53499578,2411.525612,98.00996389,FF,L,-1.02,53.82,5.71,-4.4,11.39,6.678999999999999,R,called_strike,13,3,10,after,0,0,1,2
3192,6.531019722000001,33.18837612,2388.487291,96.83096433,FF,R,-0.84,52.96,5.6,-3.63,10.71,7.539,R,called_strike,13,3,10,after,0,0,2,2
3193,3.877657376,37.65542857,2341.6871960000003,95.94111186,FF,R,-1.18,53.63,5.67,-2.94,9.44,6.871,R,called_strike,13,3,10,after,0,0,0,0
3194,4.2482096910000005,12.69763005,1628.729014,91.18781292,CH,R,-0.98,53.68,5.57,-10.11,3.63,6.816,R,ball,13,3,10,after,0,1,0,1
3195,11.00612137,16.63033189,1590.580385,91.67033289,CH,R,-0.85,53.73,5.65,-9.68,3.36,6.767,R,ball,13,3,10,after,1,1,0,1
3196,-5.006730535,39.77081182,2273.397532,97.84127652,FF,R,-0.97,53.88,5.57,-4.15,11.02,6.624,R,ball,13,3,10,after,2,1,0,1
3197,-4.225888608,43.28450474,2451.146687,93.1902063,SL,R,-1.13,53.93,5.66,3.04,4.03,6.567,R,ball,13,3,10,after,3,1,0,1
3198,-6.347036817,33.48143378,,90.46641155,CH,L,-0.95,53.38,5.65,-7.86,0.02,7.124,R,called_strike,13,3,10,after,0,0,1,2
3199,15.35967361,41.61457229,2453.614959,93.20899695,SL,L,-1.0,53.6,5.66,1.87,5.95,6.898,R,ball,13,3,10,after,0,1,1,2
3200,-12.58768773,29.37425141,2399.407286,93.22786792,SL,L,-0.95,53.96,5.73,2.17,5.14,6.541,R,ball,13,3,10,after,1,2,1,2
3201,2.422012241,14.29496151,2519.146775,92.60969085,SL,L,-0.87,53.73,5.64,0.61,4.99,6.774,R,ball,13,3,10,after,2,2,1,2
3202,17.73964988,3.5622104460000004,2446.424602,93.36014659,SL,R,-0.88,53.78,5.64,0.84,5.79,6.723,R,ball,13,3,10,after,0,2,0,0
3203,9.561829989,29.82034774,2642.983384,92.75919017,SL,R,-1.0,53.9,5.67,0.41,3.94,6.595,R,called_strike,13,3,10,after,1,2,0,0
3204,-8.616650411,29.32703237,1655.6929539999999,91.70334411,CH,L,-0.86,53.65,5.64,-7.92,4.36,6.854,R,called_strike,13,3,10,after,0,1,0,1
3205,12.85166973,15.66003789,2651.208216,91.88970493,SL,L,-0.86,54.03,5.67,-0.33,5.5,6.471,R,ball,13,3,10,after,0,2,0,1
3206,0.038391424,15.37346858,1634.865811,91.53103633,CH,R,-0.87,53.53,5.58,-9.11,3.13,6.972,R,ball,13,3,10,after,0,0,0,2
3207,-10.95713585,25.66807902,2304.84579,97.40016894,FF,R,-0.94,53.54,5.62,-5.18,10.17,6.959,R,called_strike,13,3,10,after,1,1,0,2
3208,12.39766381,20.08774858,2372.475196,97.99173702,FF,R,-0.85,53.71,5.57,-4.7,9.86,6.789,R,called_strike,13,3,10,after,1,1,0,2
3209,12.44046372,21.94931822,2508.536032,93.07154222,SL,R,-0.84,54.01,5.73,-0.11,5.0,6.495,R,called_strike,13,3,10,after,1,2,0,2
3210,-13.39043649,20.10067238,2735.383964,85.45073793,CB,L,-1.02,54.09,5.77,3.56,-2.6,6.409,R,ball,13,3,10,after,0,2,0,0
3211,-16.39287831,42.18040849,2397.183566,98.55670606,FT,L,-0.92,53.84,5.69,-5.93,10.0,6.6610000000000005,R,ball,13,3,10,after,1,2,0,0
3212,-3.99369479,28.73746372,2388.712696,98.33047766,FF,R,-0.9,53.72,5.63,-5.31,10.25,6.778,R,called_strike,13,3,10,after,0,0,0,2
3213,22.87479074,28.976586600000005,2557.4225100000003,92.36298029,SL,R,-0.76,53.97,5.68,0.65,5.87,6.526,R,ball,13,3,10,after,0,1,0,0
3214,11.79668067,22.41567868,2525.106366,92.92826338,SL,R,-0.91,53.77,5.64,0.47,6.63,6.732,R,called_strike,13,3,10,after,1,2,0,0
3215,8.377900761,16.16674739,2330.553336,98.97068034,FF,L,-0.86,53.75,5.63,-4.55,10.31,6.747000000000001,R,ball,13,3,10,after,0,0,1,1
3216,3.6745464119999998,28.96732113,1620.401438,90.42763479,CH,L,-0.74,53.75,5.62,-8.52,2.49,6.75,R,called_strike,13,3,10,after,1,1,1,1
3217,-14.75929789,19.66596504,1577.454669,91.08643559999999,CH,L,-0.78,53.27,5.64,-8.36,1.83,7.231,R,ball,13,3,10,after,1,2,1,1
3218,-20.54394069,48.68507476,1638.0723710000002,89.46825597,CH,L,-0.84,53.23,5.67,-9.63,0.16,7.271,R,ball,13,3,10,after,2,2,1,1
3219,9.023005507999999,36.54188563,2355.313121,97.16940758,FF,R,-0.78,53.45,5.56,-3.26,10.68,7.051,R,called_strike,13,3,10,after,0,0,1,1
3220,-5.783817078999999,17.38614823,2133.539332,97.80231402,FT,R,-0.83,53.51,5.55,-7.54,6.22,6.9910000000000005,R,ball,13,3,10,after,0,1,1,1
3221,12.02796437,17.01566136,1732.192181,91.62824387,CH,R,-0.71,53.27,5.61,-9.84,3.7,7.229,R,ball,13,3,10,after,1,1,1,1
3222,18.77907997,12.69516995,2460.562724,93.6698902,SL,R,-0.8,53.62,5.56,0.13,5.27,6.877999999999999,R,ball,13,3,10,after,2,1,1,1
3223,6.205324768,17.15889888,2286.407173,92.98951186,SL,L,-0.89,53.57,5.64,-0.13,4.15,6.932,R,ball,13,3,10,after,0,0,1,2
3224,2.988048107,34.4191799,2354.003937,96.90954348,FF,L,-1.01,53.38,5.59,-4.88,10.16,7.125,R,called_strike,13,3,4,after,0,0,0,1
3225,23.86846386,37.22709465,2414.597291,91.96905799,SL,R,-0.89,54.02,5.74,0.12,4.4,6.483,R,ball,13,3,4,after,0,1,0,2
3226,14.96610773,42.01253179,2359.81699,98.68059884,FF,R,-0.75,53.64,5.59,-2.93,10.02,6.862,R,ball,13,3,4,after,1,2,0,2
3227,-17.36283776,43.57115673,2323.830165,97.18015041,FF,L,-1.18,53.97,5.73,-4.62,10.41,6.535,R,ball,20,3,4,after,0,1,0,0
3228,-6.659163565,43.36909627,2287.506641,96.85958355,FF,L,-1.08,53.48,5.71,-3.37,11.02,7.015,R,ball,20,3,4,after,1,1,0,0
3229,-7.594459672999999,47.81876096,2141.923625,96.50727676,FF,L,-1.11,53.41,5.72,-2.81,10.19,7.09,R,ball,20,3,4,after,2,1,0,0
3230,-3.168461241,20.0510202,2214.250408,97.94926379,FF,R,-1.05,54.0,5.67,-2.74,10.54,6.496,R,ball,20,3,4,after,0,0,0,2
3231,8.412260026,33.93639109,2471.85361,98.10990653,FF,R,-1.0,53.49,5.69,-4.22,10.7,7.006,R,called_strike,20,3,4,after,1,2,0,2
3232,13.01844736,36.94831507,2415.411273,96.67020587,FF,R,-1.05,53.85,5.74,-3.93,12.06,6.653,R,ball,20,3,4,after,0,0,0,0
3233,5.677538211,48.07206588,2355.534736,97.10302772,FF,R,-0.95,54.0,5.7,-1.61,10.22,6.501,R,ball,20,3,4,after,1,1,0,0
3234,-15.55136525,44.05328035,2390.806826,96.88701924,FF,L,-1.15,54.0,5.7,-2.3,10.87,6.502000000000001,R,ball,20,3,4,after,0,0,0,1
3235,-1.293314829,23.41187285,2315.247975,96.41989822,FF,R,-1.02,53.64,5.67,-4.73,11.61,6.856,R,called_strike,20,3,4,after,0,0,0,1
3236,-4.308370273,2.9775318389999996,1743.986089,91.41088178,CH,L,-0.85,53.57,5.62,-9.42,2.33,6.926,R,ball,20,3,4,after,0,2,0,2
3237,10.79910711,29.30357591,2198.209496,95.86334239,FF,R,-1.04,53.66,5.64,-3.75,9.22,6.836,R,called_strike,20,3,4,after,0,0,0,0
3238,10.85941628,36.20646026,2301.619613,96.11024112,FF,R,-1.0,53.66,5.61,-3.83,9.22,6.845,R,called_strike,20,3,4,after,0,1,0,0
3239,3.611335202,20.14753569,2309.675142,97.99752662,FF,L,-1.06,53.67,5.58,-3.78,8.69,6.834,R,ball,20,3,4,after,0,0,0,1
3240,-5.952289252000001,42.27470558,2241.803388,97.38041732,FF,L,-1.09,54.0,5.63,-4.62,7.82,6.497999999999999,R,called_strike,20,3,4,after,0,0,0,2
3241,-10.49947864,45.59817246,2511.8704510000002,98.27000718,FF,L,-1.06,53.87,5.6,-4.8,8.96,6.627999999999999,R,ball,20,3,4,after,0,2,0,2
3242,1.7411868830000001,3.264750845,1766.669522,91.80696297,CH,L,-0.86,53.77,5.58,-10.78,4.73,6.727,R,ball,20,3,4,after,1,2,0,2
3243,17.06681918,11.91657412,2532.373073,92.25889216,SL,R,-0.94,53.68,5.67,-0.2,5.42,6.817,R,ball,20,3,4,after,0,1,0,0
3244,2.892320041,14.12578204,2470.276816,92.73932807,SL,R,-1.03,54.04,5.74,2.23,4.56,6.462999999999999,R,ball,20,3,4,after,0,0,0,1
3245,-10.72884587,26.28170091,2437.754007,97.66083396,FF,R,-1.05,53.77,5.66,-4.89,9.71,6.729,R,called_strike,20,3,4,after,0,0,0,2
3246,12.73368477,32.96505489,2514.6874620000003,98.65713229,FF,R,-0.83,53.8,5.63,-4.57,11.5,6.7,R,called_strike,20,3,4,after,0,2,0,2
3247,0.278655576,51.04849728,2476.305748,96.72877034,FF,L,-1.19,53.98,5.62,-2.81,10.14,6.518,R,ball,20,3,4,after,0,0,0,0
3248,-12.94886949,31.07978063,2409.000043,96.90025678,FF,L,-1.1,54.04,5.71,-4.39,10.71,6.456,R,called_strike,20,3,4,after,1,1,0,0
3249,12.26417949,31.47900483,2386.9305679999998,91.60875061,SL,R,-1.01,53.84,5.66,-0.6,2.55,6.659,R,ball,20,3,4,after,0,0,0,1
