,x,z,spin_rate,release_velo,release_x,release_y,release_z,pfx_x,pfx_z,extension,ump,catcherid,ball_count,strike_count,baserunner_count,out_count,baserunner_on_first,baserunner_on_second,baserunner_on_third,pitch_type_CB,pitch_type_CH,pitch_type_FF,pitch_type_FT,pitch_type_SL
796,0.815703409,42.324004200000005,2241.622903,95.74913986,-1.07,53.19,5.72,-2.17,8.89,7.308,53,4,2,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
797,23.76912205,20.76197604,2534.0473629999997,94.11894111,-1.04,53.86,5.72,0.47,4.81,6.64,28,10,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
798,-9.780807503,40.65290394,2374.837463,98.47951863,-0.95,53.83,5.56,-3.8,8.01,6.671,23,4,1,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
799,5.171688793,14.43723719,1701.5550489999998,89.77912574,-0.82,53.58,5.64,-8.8,3.21,6.9239999999999995,35,4,2,2,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
800,-13.83318336,43.31034398,1665.086073,88.59717899,-0.82,53.66,5.7,-6.52,2.96,6.836,55,4,2,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
801,20.65258116,31.63446793,2697.897223,93.46106687,-0.84,54.05,5.69,1.8,3.29,6.4479999999999995,56,4,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
802,4.7043397360000005,40.93290111,2244.566525,93.73811563,-1.12,53.89,5.46,0.44,4.33,6.614,11,4,0,0,2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
803,11.44600376,33.37157351,2440.46909,93.36146497,-1.14,53.83,5.49,0.6,3.57,6.671,11,4,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
804,13.81236172,30.55116092,2509.121798,92.28146764,-0.93,53.94,5.67,-0.37,4.82,6.56,35,4,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
805,21.21705638,36.95994016,2390.284009,97.38003083,-1.23,53.46,5.53,-2.99,9.31,7.045,45,4,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
806,-2.613500894,20.75725882,2461.87932,96.58855545,-1.36,54.06,5.42,-6.41,9.53,6.441,42,4,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
807,19.41447091,14.42607712,2419.644154,91.74129702,-1.05,53.5,5.67,0.41,3.48,7.002000000000001,28,10,2,2,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
808,-2.242728687,52.46358053,2442.08934,96.6194302,-0.93,53.79,5.63,-3.67,9.48,6.711,29,4,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
809,1.150939446,46.13843132,2275.090205,97.39104964,-0.99,53.62,5.61,-3.09,8.17,6.882999999999999,55,4,2,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
810,7.681428682000001,17.22021626,2410.4081850000002,92.03049325,-1.61,54.0,5.48,0.94,2.6,6.502999999999999,42,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
811,-2.148261856,50.09822479,2332.0521940000003,97.14980787,-0.81,53.31,5.63,-4.98,8.58,7.194,25,4,0,2,2,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
812,-0.002065414,33.87393354,1971.777402,88.13133857,-1.35,53.42,5.6,-9.75,1.16,7.084,12,4,2,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
813,-0.729480052,24.26222925,2346.3072629999997,97.02816607,-0.95,53.63,5.73,-3.77,11.22,6.867999999999999,20,4,2,1,2,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
814,-21.3719009,31.90788042,2396.178598,96.51992594,-1.62,53.86,5.65,-5.57,10.42,6.638,40,5,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
815,10.36723913,41.98758286,2534.53136,96.26912646,-1.32,53.61,5.73,-2.77,10.83,6.888999999999999,12,4,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
816,18.11769288,16.27080761,2502.476842,92.20774208,-1.14,53.8,5.6,1.35,3.49,6.7010000000000005,8,10,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
817,-15.39502558,43.9190889,1531.220562,90.01125458,-1.02,53.1,5.66,-5.55,3.06,7.401,53,4,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
818,-15.2870365,48.01146708,2423.040559,97.75866589,-1.28,53.49,5.58,-4.92,8.53,7.013,37,10,1,1,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
819,-23.54415633,65.83221973,2468.58606,98.78305873,-1.09,53.78,5.71,-2.15,7.88,6.718,49,4,0,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
820,-12.36161056,28.75535004,2287.572853,95.93181459,-1.01,53.75,5.57,-2.93,9.92,6.754,55,4,1,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
821,-12.49469744,38.1700915,1468.539088,90.85945837,-0.75,53.71,5.62,-7.47,2.21,6.791,23,4,2,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
822,11.16080207,13.37904344,2436.997453,92.04088682,-0.96,53.66,5.77,0.69,6.36,6.843,20,4,0,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
823,-14.78673251,33.2666739,2496.820266,96.29035114,-1.07,53.72,5.71,-3.03,10.65,6.782,53,4,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
824,2.68632561,24.72168599,1676.922433,92.41870114,-0.87,53.61,5.65,-9.41,2.67,6.886,49,4,1,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
825,18.8283402,14.65327162,2438.842428,91.58003368,-1.08,54.0,5.79,0.74,6.78,6.496,11,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
826,17.30512231,30.44535196,2490.498352,91.10864517,-1.23,53.93,5.63,2.54,4.31,6.575,37,10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
827,12.32458357,40.63223912,2402.4918620000003,91.36063017,-0.88,53.79,5.7,3.2,1.92,6.71,25,4,2,1,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
828,8.44609661,10.18849397,2250.466468,95.49174668,-1.45,53.74,5.59,-5.09,8.22,6.763,14,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
829,7.225529067999999,26.75725438,2386.799327,96.86127288,-0.95,53.62,5.51,-4.48,10.11,6.879,23,4,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
830,16.15232808,28.04479767,2381.020586,97.00046581,-0.73,53.54,5.71,-4.52,11.97,6.957999999999999,20,4,0,1,2,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
831,13.31941372,28.19006838,2430.50214,93.46163548,-1.06,53.62,5.48,2.54,4.57,6.879,11,4,0,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
832,11.76065624,31.70404272,2380.20604,97.09258777,-0.93,53.43,5.74,-3.79,9.73,7.068,56,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
833,9.875958147,43.21195852,2360.054696,92.14069866,-0.86,53.91,5.65,-0.23,3.77,6.593,23,4,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
834,12.19024954,16.94077683,2475.323402,82.61076114,-1.49,54.01,5.88,2.69,-1.25,6.494,50,10,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
835,12.45858147,26.05144489,2440.320054,98.17020323,-0.95,53.5,5.65,-3.96,10.12,7.001,8,10,2,1,2,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
836,-6.383811717,48.61135223,2457.117374,97.23250475,-0.93,53.68,5.7,-4.37,9.48,6.819,56,4,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
837,9.301919743,22.06787485,2427.0689899999998,97.62691590000001,-1.45,53.86,5.57,-5.09,9.68,6.643,14,10,2,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
838,9.072557372,23.13975594,2372.087925,97.46923113,-1.11,53.38,5.58,-4.78,8.76,7.121,8,10,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
839,16.4495604,22.58406414,2501.772806,92.70932452,-0.87,53.62,5.7,0.8,4.29,6.88,25,4,0,2,3,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
840,12.94834834,36.37189514,2410.694154,95.95936032,-1.46,53.94,5.42,-5.06,10.9,6.564,6,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
841,22.2852135,27.05985797,2356.489837,93.09071195,-1.11,53.82,5.6,1.75,3.82,6.683,11,4,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
842,7.740828736,7.509606545,2010.569738,88.87859174,-1.41,53.08,5.6,-10.58,4.64,7.425,40,5,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
843,-7.259383741000001,42.62584118,2443.197341,96.36076959,-1.44,53.83,5.46,-5.6,9.27,6.671,42,4,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
844,4.680459052,48.24226214,2507.31768,96.37145443,-1.31,53.37,5.55,-4.15,10.07,7.126,20,4,1,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
845,-9.669714466,28.52451393,2455.6326050000002,97.39893322,-1.11,53.99,5.56,-4.06,10.17,6.513,23,4,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
846,16.72652627,23.48562713,2568.7832789999998,96.44133606,-1.35,53.73,5.59,-3.62,9.94,6.771,20,4,2,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
847,-17.89340802,37.9310018,2391.3072420000003,97.65951615,-1.0,53.88,5.64,-3.7,9.21,6.619,49,4,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
848,-0.289522953,45.86444393,2517.4178920000004,91.57916151,-1.13,53.97,5.78,0.83,2.76,6.527,49,4,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
849,-8.025187382999999,34.23343577,2297.358045,95.33826363,-1.03,53.69,5.56,-4.49,8.84,6.809,23,4,1,1,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
850,6.802582802000001,18.70996877,2031.786073,88.97004341,-1.48,53.74,5.56,-8.81,2.41,6.755,40,5,2,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
851,4.6800721119999995,9.001610658999999,2411.276449,95.13016068,-1.53,53.49,5.57,-5.54,11.6,7.015,40,5,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
852,8.892593873,17.52016924,2666.253509,92.03971186,-0.87,53.86,5.69,0.23,4.2,6.638999999999999,20,4,0,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
853,-10.81000124,50.43570344,2374.253299,96.60097643,-1.08,53.48,5.55,-7.24,9.06,7.017,29,4,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
854,9.299058848,54.99527613,2342.180775,95.17094283,-1.53,53.72,5.73,-2.52,8.35,6.782,50,10,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
855,-9.240506021,44.98732253,1682.139852,89.28003421,-0.96,53.61,5.71,-9.76,0.94,6.8870000000000005,35,4,2,1,2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
856,4.34225957,20.31507924,1650.879726,91.35941170000001,-0.9,53.59,5.6,-6.7,4.56,6.906000000000001,56,4,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
857,-13.00775974,51.57737502,2122.055531,90.14099708,-1.64,53.38,5.64,-10.43,3.61,7.1160000000000005,12,4,2,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
858,-12.33621811,22.72586168,1719.9642850000002,89.33130775,-0.96,53.91,5.57,-9.99,2.69,6.591,29,4,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
859,3.6934187869999997,53.10064965,2270.59172,97.38882159,-0.99,53.57,5.61,-2.97,7.78,6.933,56,4,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
860,15.62367525,18.5176409,2436.049178,92.42012945,-1.51,53.85,5.66,0.68,5.01,6.652,12,4,1,1,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
861,-12.63594294,41.14742207,2284.084136,96.23887448,-1.12,53.2,5.54,-2.72,8.65,7.296,8,10,0,0,2,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
862,-20.35182964,42.71986062,2511.452544,95.5324596,-1.79,53.92,5.67,-5.44,10.42,6.585,40,5,0,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
863,17.0890799,36.50369758,2634.1977469999997,91.25136232,-1.12,54.05,5.76,0.59,4.31,6.45,11,4,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
864,-16.31050514,40.95856976,2496.812041,96.10118716,-1.59,53.71,5.7,-4.04,10.27,6.787000000000001,28,10,1,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
865,-11.29435904,39.13148787,2270.909088,94.91202788,-1.51,53.8,5.7,-2.32,8.01,6.702999999999999,26,4,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
866,14.96610773,42.01253179,2359.81699,98.68059884,-0.75,53.64,5.59,-2.93,10.02,6.862,13,4,1,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
867,-3.7426448789999998,20.89036767,2436.701858,98.60033827,-1.07,53.82,5.61,-5.91,9.72,6.681,49,4,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
868,-11.21792556,53.78085325,2339.8862289999997,96.17935219,-0.97,53.61,5.67,-3.83,9.85,6.893,11,4,1,2,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
869,12.58470111,33.45444111,2417.359208,91.33126207,-1.03,54.0,5.68,0.16,5.04,6.504,35,4,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
870,10.76577806,25.59547308,2356.650305,97.43971598,-1.53,53.71,5.72,-4.21,9.93,6.785,26,4,0,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
871,6.1077088239999995,39.88896182,2440.93978,95.5689983,-1.3,53.28,5.49,-3.64,10.46,7.22,20,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
872,1.899233206,27.01342434,2316.928673,94.78781756,-0.92,53.68,5.59,-4.22,10.41,6.82,35,4,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
873,-2.8214845439999996,45.85105748,2488.9103760000003,97.40924341,-1.27,53.79,5.64,-3.82,10.54,6.705,14,10,0,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
874,13.24965837,14.58194648,2406.329308,92.22926867,-0.94,53.4,5.67,-0.4,6.95,7.099,20,4,0,1,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
875,4.453452132,27.42920787,2429.384486,92.73924548,-0.92,53.77,5.64,1.27,3.93,6.734,49,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
876,-8.026341637,31.41461223,2450.590145,83.94072062,-1.42,54.21,5.69,2.05,-1.9,6.292999999999999,41,4,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
877,-1.5724098169999998,13.18801399,2380.959449,95.90902706,-1.03,53.24,5.51,-5.72,11.44,7.26,20,4,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
878,-13.75218612,27.922873100000004,2408.356146,98.02340514,-1.55,53.58,5.66,-3.55,9.98,6.917000000000001,46,10,1,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
879,-12.48011618,29.78174304,2381.710316,96.00153281,-1.65,53.65,5.72,-4.16,9.03,6.85,46,10,3,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
880,9.29780265,27.08361444,2426.718958,97.00968958,-1.12,53.62,5.65,-3.82,9.98,6.877000000000001,53,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
881,-2.627586522,11.14539166,2543.896082,90.82875551,-1.72,53.73,5.61,2.82,4.71,6.773,17,10,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
882,-1.342883539,23.95466173,2450.864713,97.89715001,-1.18,53.64,5.66,-5.61,11.85,6.864,20,4,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
883,-2.169485341,44.50845938,2377.850747,98.34984478,-0.96,53.64,5.64,-3.91,7.99,6.858,55,4,0,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
884,-1.906567347,17.64102116,2390.174239,96.97658076,-1.11,53.31,5.53,-5.3,9.39,7.191,8,10,0,0,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
885,-11.49626784,33.11088634,2524.476467,98.26347591,-0.95,53.72,5.61,-3.9,10.25,6.7829999999999995,23,4,0,2,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
886,22.04405387,23.79484537,2561.32255,92.52788587,-1.35,53.73,5.63,0.64,5.5,6.772,12,4,0,1,3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
887,-10.72938325,26.54285405,2483.288016,94.52029192,-1.58,53.73,5.75,-4.94,8.93,6.768,12,4,2,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
888,1.5146273940000001,18.67383826,2364.023103,96.49816204,-1.03,53.27,5.65,-3.13,10.82,7.235,28,10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
889,15.58823212,18.32168361,2393.224043,91.81078736,-0.91,53.43,5.65,1.15,2.44,7.0729999999999995,8,10,3,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
890,8.557519068,20.65063896,2505.9901010000003,91.04957451,-1.62,53.91,5.71,1.79,3.09,6.593,50,10,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
891,-10.72884587,26.28170091,2437.754007,97.66083396,-1.05,53.77,5.66,-4.89,9.71,6.729,20,4,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
892,-5.8679092079999995,52.12832847,2436.36372,96.28168122,-1.6,53.33,5.74,-1.71,10.42,7.165,50,10,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
893,10.04592561,41.31502919,2370.2811239999996,92.79211608,-0.85,53.8,5.58,0.35,3.92,6.699,29,4,0,0,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
894,10.65446629,37.20191287,2296.622354,96.25896209999999,-1.01,53.66,5.77,-3.39,9.26,6.837999999999999,49,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
895,-11.44820228,39.83723732,1538.954337,88.95235421,-0.84,53.45,5.61,-5.85,1.02,7.053,55,4,2,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
896,19.94529868,17.98683377,2201.116437,93.97220375,-1.26,53.47,5.71,-3.18,9.31,7.031000000000001,45,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
897,-17.49562989,40.96469139,2405.7375469999997,96.32077556,-1.53,53.8,5.75,-2.97,9.45,6.697,12,4,3,1,2,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
898,-11.364899000000001,59.64183188,1572.45124,89.39267515,-1.08,53.51,5.59,-7.67,0.88,6.989,8,10,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
899,-11.44582595,28.75227214,2419.7153550000003,97.9695686,-1.2,53.47,5.55,-3.98,9.55,7.026,25,8,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
900,-8.699653263,29.37778708,1734.613403,89.97091494,-0.71,53.38,5.62,-5.64,5.42,7.121,29,4,2,1,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
901,0.166616265,29.13425193,2393.070566,93.08649769,-1.24,53.61,5.58,2.35,4.01,6.888999999999999,37,10,0,0,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
902,2.1009312159999998,9.59162227,2453.028716,93.31204883,-1.56,53.82,5.65,0.64,4.37,6.681,26,4,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
903,-4.331987319,22.15125141,2335.97773,99.21045519,-1.13,53.55,5.42,-2.44,9.53,6.9479999999999995,43,10,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
904,23.34322171,33.33774049,2477.060104,92.57198003,-1.52,53.46,5.66,1.55,4.17,7.037000000000001,26,4,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
905,14.966069699999998,13.30810451,1920.792703,89.49831642,-1.36,53.43,5.59,-9.64,2.73,7.07,46,10,1,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
906,-14.363701500000001,53.90342122,1464.366286,89.39855394,-1.18,53.44,5.51,-6.8,1.05,7.065,11,4,3,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
907,22.84875196,-0.224561791,2539.447916,94.88224557,-1.43,53.69,5.7,-0.3,5.29,6.81,28,10,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
908,5.304776007,38.70032097,2194.414095,95.36007858,-1.02,53.92,5.67,-4.52,8.31,6.577000000000001,35,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
909,10.46338165,11.38610509,2526.6552690000003,92.01099095,-1.06,53.88,5.81,2.14,4.18,6.62,53,4,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
910,11.44622361,19.28576982,1923.0900550000001,88.88056536,-1.39,53.55,5.57,-8.76,2.04,6.946000000000001,12,4,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
911,10.78487472,21.70615412,2397.243177,97.83057059999999,-1.42,53.71,5.59,-3.53,11.1,6.791,14,10,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
912,-4.812746239,26.97753825,1834.828573,89.68033127,-0.87,53.82,5.67,-10.77,1.73,6.682,20,4,2,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
913,10.78868468,40.39533595,2420.870352,92.91719909,-1.45,53.93,5.49,-0.07,3.99,6.567,42,4,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
914,18.65804192,32.11066481,2340.2224539999997,95.77943896,-1.36,53.76,5.59,-4.12,9.7,6.7379999999999995,17,10,2,2,2,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
915,-16.63139179,27.95036292,2327.931099,97.15734641,-1.2,53.48,5.58,-2.2,9.72,7.018,37,10,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
916,16.92246895,30.35121768,2470.456633,96.82058844,-1.24,53.91,5.58,-4.96,10.57,6.5920000000000005,20,4,2,1,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
917,19.75016097,0.758788685,1899.963842,89.47709251,-0.88,53.39,5.72,-8.42,1.28,7.114,28,10,1,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
918,-4.379109591000001,28.29465511,2396.119002,98.28176706,-0.99,53.8,5.7,-4.75,8.6,6.704,56,4,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
919,14.02998072,35.21968796,2380.259361,95.98085440000001,-1.43,53.16,5.63,-3.16,9.54,7.345,17,10,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
920,-9.876075469,27.52940471,2432.17582,96.41984755,-1.16,53.74,5.64,-2.09,9.43,6.761,23,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
921,14.53417357,8.509935175,2386.324535,92.11922338,-1.84,53.75,5.72,1.01,5.14,6.752999999999999,26,4,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
922,18.87730081,20.50846936,1788.1606769999999,90.42887323,-1.35,53.39,5.57,-10.33,2.28,7.112,46,10,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
923,9.107730083,36.26400982,2244.609224,91.93104697,-0.84,53.48,5.71,1.14,3.22,7.016,20,4,0,0,3,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
924,-19.17788892,29.23109252,2342.252898,97.34976934,-1.15,54.06,5.65,-5.4,9.15,6.437,11,4,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
925,14.46105475,27.29895757,2348.59115,97.34094164,-1.4,53.63,5.45,-1.03,10.81,6.872000000000001,6,4,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
926,-0.814112031,11.7616631,2393.1812879999998,95.70143671,-1.64,53.37,5.68,-4.9,10.5,7.129,40,5,0,0,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
927,16.15173894,8.338453655,1617.918725,92.33155277,-0.63,53.53,5.66,-5.82,5.4,6.975,55,4,3,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
928,0.815752521,34.18677902,2317.358377,94.70025818,-1.63,53.52,5.76,-5.78,8.68,6.979,12,4,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
929,11.16202751,34.36833883,2505.171261,97.33139992,-1.34,53.33,5.7,-2.84,10.51,7.167999999999999,50,10,1,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
930,5.006189387,21.16761907,2327.82469,96.37799294,-1.23,53.57,5.38,-5.42,9.35,6.93,6,4,0,2,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
931,9.466809595,29.60216605,1530.206515,89.58812662,-0.63,53.39,5.57,-5.84,0.65,7.1129999999999995,55,4,0,0,2,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
932,16.05542477,20.51853851,2496.379473,93.39882929,-0.98,53.46,5.64,0.63,4.55,7.04,56,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
933,-10.75065902,25.23687601,2436.884875,93.73744438,-1.73,54.0,5.63,1.21,4.77,6.501,14,10,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
934,3.683960732,22.14147869,2176.163166,95.62029746,-0.9,53.65,5.62,-4.87,8.25,6.853,55,4,3,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
935,3.6745464119999998,28.96732113,1620.401438,90.42763479,-0.74,53.75,5.62,-8.52,2.49,6.75,13,10,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
936,10.08017475,29.84379175,2563.511497,92.22981475,-0.92,54.12,5.65,1.99,3.71,6.3839999999999995,41,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
